repetition, trial, tTest, response, mode_mean, mode_sd
46,18,-2.010000,1,-2.287907,0.447206
46,19,-2.020000,1,-2.334706,0.454746
46,20,-2.030000,1,-2.380674,0.460249
46,21,-2.040000,1,-2.425483,0.463295
46,22,-2.050000,1,-2.468703,0.463751
46,23,-2.060000,1,-2.509870,0.461715
46,24,-2.060000,1,-2.545943,0.457643
46,25,-2.070000,1,-2.579586,0.452034
46,26,-2.080000,1,-2.610609,0.445235
46,27,-2.090000,1,-2.638902,0.437619
46,28,-2.090000,1,-2.662609,0.430056
46,29,-2.100000,1,-2.684036,0.422384
46,30,-2.110000,0,-2.168130,0.268731
46,31,-2.080000,1,-2.189433,0.285364
46,32,-2.090000,0,-2.062117,0.083481
46,33,-2.070000,1,-2.069064,0.086192
46,34,-2.070000,1,-2.075859,0.089556
46,35,-2.080000,1,-2.082742,0.093996
46,36,-2.080000,0,-2.052395,0.058296
46,37,-2.060000,1,-2.057598,0.057113
46,38,-2.070000,0,-2.037094,0.055864
46,39,-2.050000,1,-2.042038,0.054047
46,40,-2.050000,1,-2.046720,0.052489
47,1,-1.000000,1,-1.356632,1.241629
47,2,-1.220000,1,-1.664935,1.134353
47,3,-1.420000,1,-1.915658,1.008054
47,4,-1.610000,1,-2.116555,0.884966
47,5,-1.790000,1,-2.280174,0.775375
47,6,-1.970000,1,-2.418984,0.682096
47,7,-2.140000,1,-2.540505,0.603220
47,8,-2.300000,0,-1.885032,0.569382
47,9,-2.120000,1,-1.980328,0.512614
47,10,-2.170000,0,-1.765535,0.574095
47,11,-2.060000,0,-1.575769,0.652718
47,12,-1.930000,1,-1.676705,0.586251
47,13,-1.970000,1,-1.761893,0.519226
47,14,-1.990000,1,-1.834091,0.451425
47,15,-2.010000,1,-1.892962,0.386933
47,16,-2.030000,1,-1.939798,0.328659
47,17,-2.040000,1,-1.977243,0.276370
47,18,-2.060000,0,-1.883477,0.368827
47,19,-2.010000,0,-1.758516,0.480176
47,20,-1.960000,1,-1.819284,0.413295
47,21,-1.980000,0,-1.689887,0.523207
47,22,-1.930000,1,-1.757046,0.455226
47,23,-1.940000,1,-1.811982,0.389414
47,24,-1.950000,1,-1.855529,0.328831
47,25,-1.960000,1,-1.889415,0.275309
47,26,-1.970000,1,-1.915633,0.229537
47,27,-1.980000,1,-1.936032,0.191377
47,28,-1.980000,1,-1.952326,0.159140
47,29,-1.990000,1,-1.965344,0.133431
47,30,-2.000000,1,-1.976028,0.113221
47,31,-2.000000,1,-1.985069,0.097003
47,32,-2.010000,1,-1.992851,0.084648
47,33,-2.010000,1,-1.999703,0.075005
47,34,-2.020000,1,-2.005856,0.067818
47,35,-2.020000,0,-1.983193,0.082931
47,36,-2.000000,1,-1.989699,0.073294
47,37,-2.010000,1,-1.995524,0.066113
47,38,-2.010000,1,-2.000810,0.060582
47,39,-2.010000,1,-2.005654,0.056334
47,40,-2.020000,1,-2.010179,0.053157
48,1,-1.000000,1,-1.356632,1.241629
48,2,-1.220000,1,-1.664935,1.134353
48,3,-1.420000,1,-1.915658,1.008054
48,4,-1.610000,1,-2.116555,0.884966
48,5,-1.790000,1,-2.280174,0.775375
48,6,-1.970000,1,-2.418984,0.682096
48,7,-2.140000,1,-2.540505,0.603220
48,8,-2.300000,0,-1.885032,0.569382
48,9,-2.120000,0,-1.647398,0.631068
48,10,-1.970000,1,-1.747465,0.563895
48,11,-2.020000,1,-1.830613,0.498891
48,12,-2.050000,1,-1.900254,0.435726
48,13,-2.070000,1,-1.958026,0.375691
48,14,-2.090000,1,-2.004905,0.321528
48,15,-2.100000,0,-1.883407,0.418868
48,16,-2.050000,0,-1.745033,0.522899
48,17,-1.990000,1,-1.814379,0.457174
48,18,-2.000000,1,-1.872153,0.392379
48,19,-2.020000,1,-1.917666,0.333938
48,20,-2.030000,1,-1.953820,0.281427
48,21,-2.040000,1,-1.982254,0.235876
48,22,-2.050000,1,-2.004651,0.197467
48,23,-2.060000,1,-2.022490,0.165811
48,24,-2.060000,1,-2.037073,0.139341
48,25,-2.070000,1,-2.049067,0.118446
48,26,-2.080000,1,-2.059194,0.102188
48,27,-2.080000,1,-2.067958,0.089275
48,28,-2.090000,1,-2.075685,0.079537
48,29,-2.090000,1,-2.082607,0.071996
48,30,-2.100000,1,-2.088935,0.066412
48,31,-2.100000,0,-2.064796,0.077310
48,32,-2.080000,1,-2.071261,0.069653
48,33,-2.090000,1,-2.077141,0.063948
48,34,-2.090000,0,-2.055108,0.075594
48,35,-2.070000,1,-2.061232,0.067922
48,36,-2.080000,1,-2.066786,0.062208
48,37,-2.080000,1,-2.071870,0.057784
48,38,-2.080000,0,-2.051948,0.066967
48,39,-2.070000,1,-2.057278,0.061146
48,40,-2.070000,0,-2.037369,0.073564
49,1,-1.000000,1,-1.356632,1.241629
49,2,-1.220000,1,-1.664935,1.134353
49,3,-1.420000,1,-1.915658,1.008054
49,4,-1.610000,1,-2.116555,0.884966
49,5,-1.790000,1,-2.280174,0.775375
49,6,-1.970000,0,-1.403571,0.754751
49,7,-1.780000,1,-1.538833,0.689456
49,8,-1.830000,1,-1.655753,0.623962
49,9,-1.870000,1,-1.755874,0.563714
49,10,-1.890000,1,-1.842199,0.509757
49,11,-1.920000,1,-1.916352,0.469650
49,12,-1.930000,1,-1.980952,0.440520
49,13,-1.950000,1,-2.038938,0.425100
49,14,-1.960000,1,-2.091709,0.419300
49,15,-1.980000,0,-1.853338,0.307420
49,16,-1.930000,1,-1.886014,0.261760
49,17,-1.940000,1,-1.912276,0.225574
49,18,-1.950000,1,-1.933842,0.198895
49,19,-1.960000,1,-1.952123,0.181262
49,20,-1.970000,0,-1.889711,0.202187
49,21,-1.940000,1,-1.907737,0.169542
49,22,-1.950000,1,-1.922376,0.143532
49,23,-1.950000,1,-1.934603,0.122565
49,24,-1.960000,1,-1.944981,0.106785
49,25,-1.970000,1,-1.954040,0.095312
49,26,-1.970000,1,-1.962103,0.086980
49,27,-1.980000,0,-1.933292,0.100224
49,28,-1.960000,1,-1.941530,0.087628
49,29,-1.960000,1,-1.948802,0.077790
49,30,-1.970000,1,-1.955344,0.070476
49,31,-1.970000,1,-1.961296,0.064866
49,32,-1.970000,1,-1.966760,0.060595
49,33,-1.980000,1,-1.971876,0.057470
49,34,-1.980000,1,-1.976660,0.055075
49,35,-1.990000,1,-1.981218,0.053330
49,36,-1.990000,1,-1.985537,0.051994
49,37,-1.990000,1,-1.989642,0.050986
49,38,-2.000000,1,-1.993620,0.050339
49,39,-2.000000,0,-1.977284,0.048781
49,40,-1.990000,0,-1.961542,0.051113
